"video_id","name","attribute_type"
"facebook10153734907314205","Athlete","Rekognition Labels"
"facebook10154494316084205","Bamboo","Rekognition Labels"
"facebook10153752474144205","Ct Scan","Rekognition Labels"
"facebook10153515981989205","Ct Scan","Rekognition Labels"
"facebook10153528453574205","Face","Rekognition Labels"
"facebook10154699846294205","Face","Rekognition Labels"
"facebook10153752516194205","Fence","Rekognition Labels"
"facebook10154795623289205","Flora","Rekognition Labels"
"facebook10154407910979205","Kid","Rekognition Labels"
"facebook10153821725409205","Kid","Rekognition Labels"
"facebook10154047997774205","Kid","Rekognition Labels"
"facebook10155965696925891","Lighting","Rekognition Labels"
"facebook10155330738704205","Lighting","Rekognition Labels"
"facebook10154859927574205","Lighting","Rekognition Labels"
"facebook10154706413024205","Lighting","Rekognition Labels"
"facebook10155246037139205","Lighting","Rekognition Labels"
"facebook10154556967779205","Lighting","Rekognition Labels"
"facebook10154893718034205","Lighting","Rekognition Labels"
"facebook10154990092349205","Silhouette","Rekognition Labels"
"facebook10154495684584205","Silhouette","Rekognition Labels"
"facebook10154746856159205","Teacher","Rekognition Labels"
"facebook10155147853909205","Troop","Rekognition Labels"
"facebook10155131927994205","Conference Room","Rekognition Labels"
"facebook10155095401364205","Document","Rekognition Labels"
"facebook10154407910979205","Face","Rekognition Labels"
"facebook10154684443609205","File Folder","Rekognition Labels"
"facebook10154410776394205","File Folder","Rekognition Labels"
"facebook10155315487584205","File Folder","Rekognition Labels"
"facebook10154684443609205","Flora","Rekognition Labels"
"facebook10153752516194205","Flora","Rekognition Labels"
"facebook10153528453574205","Kid","Rekognition Labels"
"facebook10155156653569205","Kid","Rekognition Labels"
"facebook10154859927574205","Kid","Rekognition Labels"
"facebook10153552924729205","Kid","Rekognition Labels"
"facebook10154795623289205","Kid","Rekognition Labels"
"facebook10154795623289205","Lighting","Rekognition Labels"
"facebook10153734907314205","Lighting","Rekognition Labels"
"facebook10155315487584205","Lighting","Rekognition Labels"
"facebook10154058667789205","Silhouette","Rekognition Labels"
"facebook10155330738704205","Silhouette","Rekognition Labels"
"facebook10154672059924205","Costume","Rekognition Labels"
"facebook10154556967779205","Ct Scan","Rekognition Labels"
"facebook10154219205499205","Ct Scan","Rekognition Labels"
"facebook10154410776394205","Face","Rekognition Labels"
"facebook10155113408869205","Face","Rekognition Labels"
"facebook10154836912159205","Face","Rekognition Labels"
"facebook10154795623289205","Face","Rekognition Labels"
"facebook10154495684584205","Flora","Rekognition Labels"
"facebook10154993337014205","Flora","Rekognition Labels"
"facebook10153752474144205","Flora","Rekognition Labels"
"facebook10155965696925891","Flora","Rekognition Labels"
"facebook10153507031804205","Kid","Rekognition Labels"
"facebook10154684443609205","Kid","Rekognition Labels"
"facebook10154556967779205","Kid","Rekognition Labels"
"facebook10153515981989205","Lighting","Rekognition Labels"
"facebook10154696325399205","Studio","Rekognition Labels"
"facebook10153752552479205","Studio","Rekognition Labels"
"facebook10153552898479205","Troop","Rekognition Labels"
"facebook10153570223929205","Ankle","Rekognition Labels"
"facebook10155167713914205","Ankle","Rekognition Labels"
"facebook10153752552479205","Christmas Stocking","Rekognition Labels"
"facebook10153552898479205","Ct Scan","Rekognition Labels"
"facebook10154836912159205","Ct Scan","Rekognition Labels"
"facebook1386460418125111","Document","Rekognition Labels"
"facebook10155121139949205","File Folder","Rekognition Labels"
"facebook10153567230034205","File Folder","Rekognition Labels"
"facebook10153752552479205","Kid","Rekognition Labels"
"facebook10154912630909205","Kid","Rekognition Labels"
"facebook10154146814364205","Kid","Rekognition Labels"
"facebook10153570223929205","Kid","Rekognition Labels"
"facebook10153755247184205","Kid","Rekognition Labels"
"facebook10153552893334205","Kid","Rekognition Labels"
"facebook10154672059924205","Lighting","Rekognition Labels"
"facebook10154410776394205","Lighting","Rekognition Labels"
"facebook10154058667789205","Yak","Rekognition Labels"
"facebook10154696325399205","Asphalt","Rekognition Labels"
"facebook10154699846294205","Ct Scan","Rekognition Labels"
"facebook10154706413024205","Document","Rekognition Labels"
"facebook10154768807754205","Document","Rekognition Labels"
"facebook10154198505464205","File Folder","Rekognition Labels"
"facebook10153515981989205","Flora","Rekognition Labels"
"facebook10153570223929205","Flora","Rekognition Labels"
"facebook10153567230034205","Flora","Rekognition Labels"
"facebook10154944144584205","Kid","Rekognition Labels"
"facebook1386460418125111","Kid","Rekognition Labels"
"facebook10153913263439205","Kid","Rekognition Labels"
"facebook10154618928554205","Lighting","Rekognition Labels"
"facebook10154747079194205","Lighting","Rekognition Labels"
"facebook10155121139949205","Silhouette","Rekognition Labels"
"facebook10154840630879205","Teacher","Rekognition Labels"
"facebook10153507031804205","Ankle","Rekognition Labels"
"facebook10154058667789205","Ankle","Rekognition Labels"
"facebook10154405732959205","Ankle","Rekognition Labels"
"facebook10154747079194205","Ct Scan","Rekognition Labels"
"facebook10154578321629205","Ct Scan","Rekognition Labels"
"facebook10154706413024205","Ct Scan","Rekognition Labels"
"facebook10155254306404205","Ct Scan","Rekognition Labels"
"facebook10155017669219205","Face","Rekognition Labels"
"facebook10155965696925891","Fence","Rekognition Labels"
"facebook10154935736199205","File Folder","Rekognition Labels"
"facebook10154768807754205","File Folder","Rekognition Labels"
"facebook1386460418125111","Flora","Rekognition Labels"
"facebook10154556967779205","Glass","Rekognition Labels"
"facebook10153734907314205","Kid","Rekognition Labels"
"facebook10154870267304205","Kid","Rekognition Labels"
"facebook10154058667789205","Clothing","Rekognition Labels"
"facebook10155254306404205","Dining Table","Rekognition Labels"
"facebook10153570223929205","Girl","Rekognition Labels"
"facebook10154859927574205","Glasses","Rekognition Labels"
"facebook10153752516194205","Glasses","Rekognition Labels"
"facebook10154875697474205","Glasses","Rekognition Labels"
"facebook10155017669219205","Glasses","Rekognition Labels"
"facebook10154955635619205","Glasses","Rekognition Labels"
"facebook10154581247679205","Jacket","Rekognition Labels"
"facebook10154935736199205","Jacket","Rekognition Labels"
"facebook10153552893334205","Manicure","Rekognition Labels"
"facebook10153552924729205","Manicure","Rekognition Labels"
"facebook10153752516194205","Pavement","Rekognition Labels"
"facebook10154699846294205","Pottery","Rekognition Labels"
"facebook10154935736199205","Pottery","Rekognition Labels"
"facebook10155147853909205","School","Rekognition Labels"
"facebook10154840630879205","Ticket","Rekognition Labels"
"facebook10154875697474205","Billboard","Rekognition Labels"
"facebook10154990092349205","Billboard","Rekognition Labels"
"facebook10155315487584205","Brick","Rekognition Labels"
"facebook10154248538534205","Brick","Rekognition Labels"
"facebook10154747079194205","Brick","Rekognition Labels"
"facebook10154944144584205","Brick","Rekognition Labels"
"facebook1386460418125111","Camera","Rekognition Labels"
"facebook10154581247679205","Clothing","Rekognition Labels"
"facebook10154672059924205","Clothing","Rekognition Labels"
"facebook10153689741269205","Clothing","Rekognition Labels"
"facebook10155121139949205","Clothing","Rekognition Labels"
"facebook10153570223929205","Clothing","Rekognition Labels"
"facebook10154494316084205","Collar","Rekognition Labels"
"facebook10155167824359205","File Binder","Rekognition Labels"
"facebook10155315487584205","File Binder","Rekognition Labels"
"facebook10153552893334205","Girl","Rekognition Labels"
"facebook10154410776394205","Girl","Rekognition Labels"
"facebook10155156653569205","Glasses","Rekognition Labels"
"facebook10154944144584205","Glasses","Rekognition Labels"
"facebook10154578321629205","Glasses","Rekognition Labels"
"facebook10154875776849205","Glasses","Rekognition Labels"
"facebook10155150397374205","Glasses","Rekognition Labels"
"facebook10153752516194205","Jaguar Car","Rekognition Labels"
"facebook10154944144584205","Pavement","Rekognition Labels"
"facebook10154696325399205","Pottery","Rekognition Labels"
"facebook10155065918454205","Pottery","Rekognition Labels"
"facebook10154990092349205","Pottery","Rekognition Labels"
"facebook10155017669219205","Ticket","Rekognition Labels"
"facebook10153752552479205","Aquarium","Rekognition Labels"
"facebook10153734907314205","Billboard","Rekognition Labels"
"facebook10155965696925891","Billboard","Rekognition Labels"
"facebook10154618928554205","Billboard","Rekognition Labels"
"facebook10153929545604205","Clothing","Rekognition Labels"
"facebook10153925858929205","Clothing","Rekognition Labels"
"facebook10154507958999205","Clothing","Rekognition Labels"
"facebook10154494316084205","Clothing","Rekognition Labels"
"facebook10153734907314205","Clothing","Rekognition Labels"
"facebook10154696325399205","Clothing","Rekognition Labels"
"facebook10154990092349205","Dining Table","Rekognition Labels"
"facebook10155510542154205","File Binder","Rekognition Labels"
"facebook10154955635619205","Fire","Rekognition Labels"
"facebook10155131927994205","Girl","Rekognition Labels"
"facebook10154495684584205","Girl","Rekognition Labels"
"facebook10154747079194205","Girl","Rekognition Labels"
"facebook10155026108719205","Glasses","Rekognition Labels"
"facebook10155170074369205","Glasses","Rekognition Labels"
"facebook10154581247679205","Glasses","Rekognition Labels"
"facebook10154912630909205","Glasses","Rekognition Labels"
"facebook10154795623289205","Man","Rekognition Labels"
"facebook10155071525564205","Pottery","Rekognition Labels"
"facebook10154768807754205","Pottery","Rekognition Labels"
"facebook10153929545604205","Pottery","Rekognition Labels"
"facebook10153686408054205","Pottery","Rekognition Labels"
"facebook10154219205499205","Pottery","Rekognition Labels"
"facebook10153689741269205","Billboard","Rekognition Labels"
"facebook10154494316084205","Billboard","Rekognition Labels"
"facebook10153567230034205","Billboard","Rekognition Labels"
"facebook10153755247184205","Billboard","Rekognition Labels"
"facebook10154955635619205","Billboard","Rekognition Labels"
"facebook10154678475584205","Billboard","Rekognition Labels"
"facebook10154955635619205","Clothing","Rekognition Labels"
"facebook10155008400254205","Clothing","Rekognition Labels"
"facebook10155095401364205","Clothing","Rekognition Labels"
"facebook10153567230034205","File Binder","Rekognition Labels"
"facebook10155333763299205","File Binder","Rekognition Labels"
"facebook10154672059924205","Girl","Rekognition Labels"
"facebook10154955635619205","Girl","Rekognition Labels"
"facebook10154840630879205","Glasses","Rekognition Labels"
"facebook10154768807754205","Glasses","Rekognition Labels"
"facebook10154556967779205","Glasses","Rekognition Labels"
"facebook10153929545604205","Manicure","Rekognition Labels"
"facebook10153552924729205","Market","Rekognition Labels"
"facebook10154494316084205","Pottery","Rekognition Labels"
"facebook10155026108719205","Pottery","Rekognition Labels"
"facebook10155095401364205","Ticket","Rekognition Labels"
"facebook10154787494344205","Ticket","Rekognition Labels"
"facebook337999886677455","World","Rekognition Labels"
"facebook10153752474144205","Billboard","Rekognition Labels"
"facebook10154058667789205","Billboard","Rekognition Labels"
"facebook10155095401364205","Billboard","Rekognition Labels"
"facebook10154746856159205","Clothing","Rekognition Labels"
"facebook10154795623289205","Clothing","Rekognition Labels"
"facebook10155131927994205","Clothing","Rekognition Labels"
"facebook10155071525564205","Clothing","Rekognition Labels"
"facebook10153567230034205","Clothing","Rekognition Labels"
"facebook10154935736199205","File Binder","Rekognition Labels"
"facebook10154893718034205","Girl","Rekognition Labels"
"facebook10154859927574205","Girl","Rekognition Labels"
"facebook10153552898479205","Girl","Rekognition Labels"
"facebook10154578321629205","Girl","Rekognition Labels"
"facebook10154684443609205","Glasses","Rekognition Labels"
"facebook10155103334964205","Glasses","Rekognition Labels"
"facebook10153734907314205","Glasses","Rekognition Labels"
"facebook10154993337014205","Glasses","Rekognition Labels"
"facebook10155131927994205","Glasses","Rekognition Labels"
"facebook10154696325399205","Finger","Rekognition Labels"
"facebook10154146814364205","Hole","Rekognition Labels"
"facebook10153752552479205","Hole","Rekognition Labels"
"facebook10154672059924205","Nature","Rekognition Labels"
"facebook10153686408054205","Pillar","Rekognition Labels"
